timestamp,open,high,low,close,volume,rsi_14,ema_10,sma_10,macd_line,macd_signal,bb_high,bb_low,williams_r,stoch_k,stoch_d,atr_14,adx,obv,cci,roc
2024-01-01 07:10:00,2299.91,2300.2,2299.91,2300.2,8.40230975,70.1561930647237,2296.075214564745,2295.207,4.398267575863883,3.211089829157114,2303.378357353456,2276.849642646544,-12.717456508700279,87.28254349129972,95.13501838959377,2.311486684759495,29.281073254148755,-15.423569310000005,124.75517773054226,0.4502399678587158
2024-01-01 07:15:00,2301.52,2301.52,2297.56,2297.56,1.47502973,63.21752016382582,2296.345175552973,2296.085,4.267343193362194,3.4223405019981303,2304.2057826041555,2277.0792173958444,-31.88211654387224,68.11788345612776,84.61517309002335,2.4292376358481045,29.53989359589958,-16.898599040000004,95.84058107282695,0.3489738247793158
2024-01-01 07:20:00,2298.78,2300.14,2298.72,2298.72,1.66640564,64.86199143297165,2296.7769618160687,2297.1629999999996,4.208672031079004,3.5796068078143053,2304.899822118329,2278.021177881671,-25.034770514605956,74.96522948539405,76.78855214427384,2.440006376144663,29.780226770382487,-15.232193400000003,88.19831355042575,0.40490074035248563
2024-01-01 07:25:00,2300.19,2301.99,2300.19,2301.72,0.61961762,68.75283566983381,2297.6756960313287,2298.337,4.354058761130091,3.7344971984774626,2305.6796705035395,2279.36332949646,-4.172461752436434,95.82753824756357,79.63688372969511,2.4992916349914713,30.38155082002103,-14.612575780000004,100.84541411435593,0.5653667019110442
2024-01-01 07:30:00,2300.03,2300.89,2299.53,2300.89,3.0037763,66.55698960269343,2298.2601149347233,2299.166,4.352136013891595,3.8580249615602895,2306.033037257793,2280.997962742207,-9.944367176636163,90.05563282336384,86.94946685210715,2.4771993753491945,30.649473706297254,-17.616352080000006,82.26768714573753,0.566011346451385
2024-01-01 07:40:00,2300.29,2300.29,2300.29,2300.29,0.43859,64.94227193876134,2298.6291849465915,2299.435,4.2531693485184405,3.93705383895192,2305.9847465477505,2282.93825345225,-14.116828929069435,85.88317107093057,90.58878071395266,2.3431137056813887,30.898259243553753,-18.054942080000007,74.07832156248581,0.4502222726836019
2024-01-01 07:45:00,2301.98,2302.62,2301.98,2302.62,0.35630974,68.17156571088744,2299.3547876835746,2300.116,4.313031142331511,4.012249299627839,2306.234993286425,2284.6370067135754,-0.0,100.0,91.97960129809813,2.342177012418427,31.63512143326007,-17.698632340000007,95.5028925014699,0.4370583616854219
2024-01-01 07:50:00,2301.69,2301.69,2301.69,2301.69,0.24,65.57514676633912,2299.7793717411064,2300.56,4.2365920219017426,4.05711784408262,2306.4178774209245,2286.0291225790747,-8.259325044403694,91.7406749555963,92.54128200884229,2.241307225817099,32.17605288007429,-17.938632340000005,80.82306969383143,0.17801183844011775
2024-01-01 07:55:00,2301.64,2301.64,2301.64,2301.64,0.34098474,65.43086020953456,2300.1176677881776,2300.733,4.124434967184698,4.070581268703036,2306.830468848211,2286.7915311517886,-10.998877665544716,89.00112233445529,93.58059909668386,2.0847852811158907,32.65218636006904,-18.279617080000005,74.40462259391393,0.2539408748981809
2024-01-01 08:00:00,2302.11,2303.19,2302.11,2302.37,1.21594463,66.58681799399284,2300.5271827357815,2300.77,4.047794141213217,4.0660238432050715,2307.1693041730687,2287.7326958269314,-11.111111111113166,88.88888888888684,89.87689539297946,2.0465863324647686,33.447015573312264,-17.063672450000006,83.42859036165443,0.22287517684187141
2024-01-01 08:05:00,2301.71,2304.4,2301.71,2304.4,6.50632633,69.62826888613134,2301.2313313292757,2301.1899999999996,4.1035565238144045,4.073530379326938,2307.6359218407515,2288.7610781592484,-0.0,100.0,92.63000374111402,2.092544451574432,34.44032232337959,-10.557346120000005,94.54290497433291,0.19522503054468376
2024-01-01 08:15:00,2304.62,2304.79,2304.06,2304.06,0.66052185,68.50355095518748,2301.7456347239527,2301.8399999999997,4.07335831617911,4.073495966697372,2307.6722620518763,2290.252737948124,-10.096818810511984,89.90318118948802,92.93069002612496,1.9952198478905452,35.44385547753902,-11.217867970000006,107.89672085178762,0.08948740225890293
2024-01-01 08:20:00,2302.76,2302.76,2300.44,2301.66,13.86095453,61.0117149560814,2301.7300647741426,2302.134,3.811825722548292,4.021161917867556,2306.7992881384025,2292.497711861598,-43.291839557401126,56.708160442598874,82.20378054402896,2.1112755730412127,34.49322780934566,-25.07882250000001,49.791607405673005,0.06347274150074066
2024-01-01 08:25:00,2300.96,2302.53,2300.96,2301.2,0.5101072,59.66484711610614,2301.633689360662,2302.082,3.5267865027799417,3.9222868348500337,2305.8362520827136,2294.5827479172863,-49.654218533888475,50.345781466111525,65.65237436606613,2.072613032109709,33.61050211745182,-25.58892970000001,43.66539861234816,0.15842894200803778
2024-01-01 08:30:00,2302.32,2302.32,2300.92,2300.92,1.49797175,58.813756981807096,2301.5039276587236,2302.085,3.240937695237335,3.7860170069274943,2305.0400417656106,2296.2109582343887,-53.5269709543552,46.4730290456448,51.175656984785064,2.024569244101879,32.771030856313175,-27.08690145000001,29.85975353344946,0.09570543606878058
2024-01-01 08:35:00,2301.23,2301.23,2301.23,2301.23,0.24,59.50252553460518,2301.4541226298647,2302.1789999999996,3.0047776586134205,3.6297691372646796,2305.002088080163,2296.6119119198365,-58.64909390444562,41.35090609555438,46.05657220243689,1.9021000123803125,31.991521828113004,-26.84690145000001,16.57462664409593,-0.02128842778442998
2024-01-01 08:45:00,2299.61,2299.61,2299.61,2299.61,0.3261957,54.384157164647874,2301.118827606253,2301.8779999999997,2.6562787392231257,3.435071057656369,2304.5672834621823,2297.4267165378183,-98.4790874524728,1.5209125475272023,29.78161589624212,1.8819500114959966,30.42927736399893,-27.17309715000001,-75.54026128679753,-0.05563064727126222
2024-01-01 08:55:00,2303.82,2303.82,2303.82,2303.82,0.00514156,63.234964611002084,2301.6099498596614,2302.091,2.6888077483704365,3.2858183957991827,2304.657337180946,2297.993662819054,-18.441064638780293,81.55893536121971,41.47691800143375,2.0482392963891423,30.341823137372568,-27.167955590000012,142.73337032602663,0.15345891170244622
2024-01-01 09:00:00,2305.21,2305.21,2304.46,2304.46,0.56537396,64.36685382093731,2302.1281407942683,2302.373,2.7347058866093903,3.175595893961224,2305.0826464412653,2298.0233535587345,-13.39285714285736,86.60714285714263,56.5623302552965,2.001222203789909,30.615598818331534,-26.602581630000014,169.66374269005172,0.07990897325655756
2024-01-01 09:05:00,2301.62,2301.62,2301.61,2301.61,0.50977518,56.08603571516174,2302.0339333771285,2302.297,2.5121507996273067,3.042906875094441,2305.0573574035193,2298.0096425964807,-64.28571428571371,35.71428571428629,67.96012131088287,2.06184918923348,29.58362679677961,-27.112356810000012,1.145091467676683,-0.0034757069805198457
2024-01-01 09:10:00,2301.47,2301.47,2300.72,2300.72,0.86617405,53.76008380967618,2301.7950363994687,2301.929,2.238158628349538,2.8819572257454604,2305.0511441686317,2298.067855831369,-80.17857142857696,19.821428571423045,47.380952380950646,1.9781456757168263,28.267039581005285,-27.978530860000014,-38.4822752392596,-0.0399714985836218
2024-01-01 09:15:00,2300.06,2301.73,2300.06,2301.73,2.06723249,55.99061028708842,2301.783211599565,2301.696,2.0785561166262596,2.7212770039216205,2304.738573008754,2298.797426991246,-62.142857142858475,37.857142857141525,31.130952380950276,1.9561352703084867,26.779813768999297,-25.911298370000015,-35.66465956460139,-0.027797443503862228
2024-01-01 09:20:00,2302.41,2302.41,2302.41,2302.41,0.42884428,57.477839439922654,2301.8971731269166,2301.7709999999997,1.9840691787617288,2.5738354388896423,2304.581666217709,2299.3233337822917,-50.00000000000406,49.99999999999594,35.892857142853494,1.864982751000726,25.63463688386881,-25.482454090000015,32.16610187725691,-0.08635653532373877
2024-01-01 09:25:00,2302.34,2302.49,2302.34,2302.49,2.30045645,57.65912288750131,2302.0049598311134,2301.9,1.893812242500644,2.4378307996118425,2304.627959612952,2299.354040387048,-48.571428571433906,51.428571428566094,46.42857142856784,1.7424839830720766,24.59994043553803,-23.181997640000017,30.211738563771206,-0.06814058661667508
2024-01-01 09:30:00,2303.49,2303.49,2302.21,2302.53,27.74585709,57.75609827868021,2302.1004216800015,2302.061,1.804707095942831,2.3112060588780405,2304.6695985443152,2299.4764014556845,-47.85714285714071,52.14285714285929,51.19047619047377,1.7094494128526243,24.0015694093397,4.563859449999985,43.36007716253492,0.03779880607910576
2024-01-01 09:35:00,2302.76,2305.09,2302.21,2305.09,2.81368698,63.51546992418057,2302.6439813745465,2302.447,1.9185454330163338,2.232673933705699,2305.0872681918563,2299.538731808144,-2.1428571428552288,97.85714285714477,67.14285714285671,1.7930601690774446,23.982006227085893,7.377546429999985,120.4287106203167,0.169042238831928
2024-01-01 09:40:00,2306.71,2307.04,2305.25,2307.04,0.09890248,67.18539798511652,2303.443257488265,2303.19,2.1414268032817745,2.2144245076209144,2305.9910588656176,2299.0769411343817,-0.0,100.0,83.33333333333468,1.8042701570004713,24.537008496090063,7.476448909999984,213.41693127386665,0.26598056429601596
2024-01-01 09:50:00,2305.04,2305.08,2302.41,2302.41,1.74478201,53.44027722608697,2303.255392490398,2303.049,1.9223005058734088,2.1559997072714134,2306.0060849815377,2299.1339150184626,-62.31493943472693,37.68506056527307,78.5140678074726,2.006108002929017,23.719426546778497,5.7316668999999845,39.59779320161946,0.05127692581792504
2024-01-01 09:55:00,2300.82,2300.82,2299.33,2299.5,10.45252269,46.94024251327779,2302.5725938557803,2302.553,1.496577047723349,2.0241151753618007,2306.1335427392073,2298.792457260793,-97.79507133592644,2.204928664073566,46.6299964097822,2.0828145741483675,22.236726334586223,-4.720855790000016,-129.92186944205807,-0.004783419797275509
2024-01-01 10:00:00,2301.4,2301.4,2301.4,2301.4,0.7,51.120641789148365,2302.359394972911,2302.532,1.2975449702812512,1.878801134345691,2306.1141944468895,2298.71480555311,-73.15175097276065,26.84824902723935,22.246079418861985,2.0697563902806335,20.65415518381059,-4.020855790000016,-49.352632519444924,-0.10504292870103014
2024-01-01 10:05:00,2301.33,2301.33,2301.33,2301.33,0.05370396,50.96133933773506,2302.1722322505634,2302.593,1.1212372746181245,1.7272883624001778,2305.8721322324645,2298.6498677675354,-74.0596627756162,25.940337224383793,18.33117163856556,1.9269166481177429,19.210486180862922,-4.074559750000016,-47.87181755628321,-0.13582357689003538
2024-01-01 10:15:00,2303.94,2304.05,2303.94,2304.05,0.5825,56.61835896194056,2302.5136445686426,2302.825,1.1873068888471607,1.6192920676895743,2305.870638363047,2298.6503616369528,-38.78080415045094,61.21919584954906,38.00259403372406,1.9835654589664937,18.75131409904539,-3.4920597500000157,85.73406111547143,0.10601274759842261
2024-01-01 10:20:00,2306.15,2306.22,2306.15,2306.22,0.6699963,60.53026822939218,2303.187527374344,2303.206,1.3986456818884108,1.5751627905293417,2306.474547039405,2298.5024529605957,-10.635538261999478,89.36446173800051,58.84133160397778,1.9968822118974312,18.958055420606904,-2.822063450000016,161.22434071151528,0.23905559998609133
2024-01-01 10:30:00,2306.25,2306.95,2304.95,2306.95,10.93294271,61.778898349604084,2303.8716133062812,2303.652,1.6065191444490665,1.581434061313287,2307.1585672841784,2298.3934327158213,-1.1673151750991582,98.83268482490084,83.13878080415013,1.9971049110476147,18.6541678867908,8.110879259999985,139.5247696991198,0.22678593927175647
2024-01-01 10:35:00,2306.74,2306.74,2306.08,2306.08,0.71,59.3684041917967,2304.2731381596845,2304.007,1.6816733485125042,1.6014819187531306,2307.5545061663884,2298.513493833612,-12.451361867704692,87.54863813229531,91.91526156506553,1.9165974174013487,18.37198660539013,7.400879259999985,120.90126396774784,0.15939819580353076
2024-01-01 10:40:00,2305.59,2305.72,2305.59,2305.72,0.79,58.3537854289497,2304.5362039488327,2304.07,1.6926725300609178,1.6197200410146881,2307.8438474241716,2298.673152575828,-17.120622568095428,82.87937743190457,89.7535667963669,1.8146976018726655,17.894363573360078,6.610879259999985,87.73309502531448,0.14028291110927815
2024-01-01 10:45:00,2307.64,2307.64,2305.24,2305.38,0.5817647,57.35678935864143,2304.689621412681,2303.904,1.6548778998771922,1.626751612787189,2307.897899217445,2299.1961007825544,-27.1961492178072,72.8038507821928,81.07728878213088,1.8565049160246245,18.08131928526233,6.029114559999985,93.06713068962632,0.1237768889004664
2024-01-01 11:00:00,2303.23,2303.23,2296.12,2296.12,4.32384538,38.209346698791286,2303.131508428557,2303.275,0.8677182562878443,1.4749449414873204,2308.5799870801206,2297.744012919879,-100.0,0.0,51.894409404699104,2.3853259934514526,18.23671561320607,1.705269179999985,-156.96105740344862,-0.38913881887476215
2024-01-01 11:05:00,2295.27,2300.4,2295.27,2300.4,11.68461547,47.01386589504352,2302.634870532456,2303.365,0.582533712093209,1.2964626956084981,2308.4706708900617,2297.447329109938,-58.52869846402462,41.47130153597538,38.091717439389384,2.5813741367763567,18.568067015388525,13.389884649999985,-132.2315748363361,-0.28781468895207163
2024-01-01 11:10:00,2300.38,2300.38,2300.38,2300.38,0.1838793,46.98017842242289,2302.224894072009,2303.263,0.3508645254783005,1.1073430615824587,2308.494791755872,2297.300208244128,-58.69037995149416,41.30962004850584,27.593640528160396,2.39841884129233,18.875750460272236,13.206005349999986,-76.26519968134842,-0.08816848432728078
2024-01-01 11:15:00,2299.69,2299.85,2299.69,2299.85,0.96267928,46.03873037056579,2301.7930951498256,2303.1150000000002,0.12307966957814642,0.9104903831815963,2308.5312577887876,2297.176742211212,-62.97493936944246,37.02506063055754,39.93532740501291,2.2763889240571675,19.32666899648179,12.243326069999986,-89.89698793706614,0.015220700152203046
2024-01-01 11:20:00,2301.65,2301.65,2299.35,2299.35,3.07308514,45.12012120366932,2301.3488960316754,2302.645,-0.09667290606557799,0.7090577253321615,2308.5982363077355,2296.871763692264,-67.01697655618462,32.983023443815384,37.105901374292905,2.2780754294816683,19.05052536100013,9.170240929999986,-77.33032314037622,-0.08907621447815164
2024-01-01 11:25:00,2298.98,2298.98,2298.21,2298.21,0.95281429,43.01282800989221,2300.77818766228,2301.844,-0.35868221283999446,0.4955097376977304,2308.711690553143,2296.3383094468572,-76.2328213419557,23.767178658044305,31.258420910805736,2.1967843273758256,19.0980381073844,8.217426639999987,-110.04827067004133,-0.1355737769029166
2024-01-01 11:30:00,2302.16,2304.62,2302.16,2304.62,2.42672997,55.57624633313013,2301.4766989964105,2301.611,-0.04853358181890144,0.38670107379440405,2308.885085451591,2296.377914548409,-24.41390460792246,75.58609539207754,44.112099164645734,2.4977283039918277,18.133847521389292,10.644156609999987,29.338172260582848,0.024739046461652696
2024-01-01 11:35:00,2303.92,2304.07,2302.32,2302.32,0.44,51.213410205850025,2301.6300264516085,2301.2349999999997,0.011537665639934858,0.3116683921635102,2308.8759369301656,2296.3660630698346,-43.00727566693416,56.99272433306584,52.115332794395876,2.4836048537066775,17.238527691536692,10.204156609999988,5.701862868897754,-0.16910789083433655
2024-01-01 11:40:00,2300.74,2301.9,2300.74,2301.9,5.3029326,50.434806994085534,2301.679112551316,2300.853,0.02496627643404281,0.25432796901761673,2308.618386469665,2296.304613530335,-46.40258690379816,53.59741309620184,62.05874427378172,2.4190616498705135,16.092148755261565,4.9012240099999875,-27.227711973487104,-0.21890374737205953
2024-01-01 11:45:00,2302.44,2302.44,2299.59,2299.82,1.0538793,46.652102267344446,2301.3410920874403,2300.297,-0.1307231741002397,0.17731774039404544,2307.981736179609,2296.219263820391,-63.21746160064493,36.78253839935507,49.124225276207575,2.4498429605940415,15.366240479987637,3.8473447099999873,-45.329641949536,-0.27145632415179716
2024-01-01 11:55:00,2300.68,2300.68,2300.41,2300.46,0.33390201,47.9457894219864,2301.1808935260874,2300.7309999999998,-0.2001582345001225,0.10182254541521185,2307.92499324555,2296.0810067544494,-58.043654001616005,41.956345998383995,44.11209916464696,2.336282749123015,14.692182795804703,4.181246719999987,-44.113070064621674,-0.22812830699303313
2024-01-01 12:00:00,2301.39,2301.43,2299.63,2299.63,10.90052348,46.375137437222065,2300.8989128849803,2300.654,-0.31848874353727297,0.01776028762471489,2307.9207654313896,2296.0982345686107,-64.7534357316074,35.24656426839261,37.99514955537722,2.2979768384713517,14.310614096755371,-6.719276760000013,-52.762893811336156,-0.24941658208191275
2024-01-01 12:05:00,2301.79,2301.79,2301.79,2301.79,0.00402138,50.88443581292015,2301.0609287240745,2300.795,-0.23526063815552334,-0.03284389753133275,2307.934664738227,2296.123335261773,-47.291835084882464,52.708164915117536,43.30369172729804,2.288121350009102,13.817632038473024,-6.715255380000013,-10.281144593939041,0.24693831332857485
2024-01-01 12:10:00,2301.68,2301.68,2301.68,2301.68,0.07468733,50.65084642665961,2301.173487137879,2300.978,-0.17614732894571716,-0.06150458381420963,2307.9458466587694,2296.1471533412296,-31.44385026738057,68.55614973261943,52.17029297204318,2.1325412535798898,13.398275427988779,-6.7899427100000125,-13.906753910106444,0.05564249695703987
2024-01-01 12:15:00,2301.79,2302.09,2300.55,2300.72,2.49139759,48.555897871900456,2301.091034930992,2301.1150000000002,-0.20440730231212,-0.09008512751379172,2307.731539968277,2296.028460031723,-41.71122994652544,58.28877005347456,59.85102823373717,2.090216878324181,13.405851626741017,-9.281340300000013,-26.433419256425392,0.014780166755044418
2024-01-01 12:20:00,2303.05,2307.87,2303.05,2307.87,2.02732255,61.370945524958174,2302.323574034448,2302.081,0.34615149123055744,-0.0028378037649218896,2308.0961934224283,2295.828806577572,-0.0,100.0,75.61497326203131,2.4516299584438883,13.507098376813147,-7.2540177500000125,122.20551958062843,0.348718394677913
2024-01-01 12:25:00,2308.24,2308.73,2308.24,2308.73,0.6175509,62.578435858324774,2303.4883787554572,2302.492,0.8421602156163317,0.16616180011132883,2308.514880771728,2295.5881192282723,-0.0,100.0,86.09625668449151,2.337942104269334,13.835059875388046,-6.636466850000012,174.27498591049647,0.4079413747363433
2024-01-01 12:30:00,2307.3,2310.93,2305.76,2305.76,23.62834708,56.06104919594334,2303.9014007999194,2302.836,0.9842506952272743,0.32977957913451794,2308.4603812440655,2295.6106187559344,-40.64465408804795,59.35534591195205,86.45178197065069,2.5402319539643545,13.239710319595224,-30.264813930000013,138.89181502160145,0.328516541134195
2024-01-01 12:35:00,2308.52,2311.75,2308.52,2309.66,9.43714933,61.70160838049595,2304.9484188362976,2303.612,1.395469724036957,0.5429176081150058,2309.3060673461378,2295.1589326538624,-15.43574593796271,84.56425406203729,81.3065333246631,2.7866439572525996,12.93390404684227,-20.827664600000013,179.11592295255997,0.2186911508187885
2024-01-01 12:40:00,2310.76,2316.79,2310.76,2316.78,30.73451202,69.41976186964834,2307.0996154115164,2305.308,2.2697242939129865,0.888278945274602,2312.2407389777095,2293.364261022291,-0.05813953488234673,99.94186046511766,81.28715347970233,3.0968836745917074,13.917993825566231,9.906847419999988,235.35704117686393,0.628062128635465
2024-01-01 12:45:00,2316.54,2317.73,2312.55,2312.55,16.22406177,61.49125690098707,2308.090594427604,2306.5170000000003,2.5913798766482614,1.2288991315493338,2313.445023164638,2293.8029768353617,-28.555678059536234,71.44432194046377,85.3168121558729,3.2456776978351454,15.029093946439483,-6.317214350000011,178.90311693886372,0.4626612798123329
2024-01-01 12:50:00,2314.22,2314.23,2314.22,2314.23,1.0,63.28478370638206,2309.2068499862216,2307.977,2.947874935753134,1.572694292390094,2315.037366395379,2293.59363360462,-19.29437706725482,80.70562293274517,84.0306017794422,3.1338435765611945,16.060829772964645,-5.317214350000011,146.5286342514718,0.6265707751041322
2024-01-01 12:55:00,2313.38,2316.6,2313.3,2315.15,13.8029551,64.26628291054577,2310.287422715999,2309.313,3.2669764785187,1.9115507296158154,2316.5933472952493,2293.514652704751,-14.22271223814744,85.77728776185256,79.30907754502049,3.1457118925210894,17.51894296191647,8.485740749999989,133.24459219618217,0.6385679385861981
2024-01-01 13:00:00,2314.79,2315.42,2313.68,2313.68,7.2378749,61.44003965563959,2310.904254949454,2310.513,3.36248935130061,2.2017384539527747,2317.607586620843,2293.883413379157,-22.375690607735923,77.62430939226408,81.36907336228727,3.045303900198171,18.8729052088003,1.2478658499999895,107.58762357170447,0.6109678513499879
2024-01-01 13:05:00,2312.61,2316.57,2312.35,2315.75,11.91569511,63.85084529045908,2311.7852995040985,2312.0160000000005,3.564130612297504,2.4742168856217206,2318.8071101473784,2294.323889852622,-10.939226519337172,89.06077348066283,84.15412354492649,3.129210764469749,19.53857415381371,13.16356095999999,102.29455753708497,0.6064845185703317
2024-01-01 13:10:00,2316.77,2317.78,2315.93,2316.59,10.64514063,64.81225968775105,2312.6588814124443,2312.888,3.7485033311718325,2.729074174731743,2319.8382046670376,2295.1307953329615,-6.906558328497117,93.09344167150289,86.59284151480993,3.050695709864781,20.444547404838627,23.80870158999999,112.00951104263689,0.64778770289529
2024-01-01 13:15:00,2317.37,2318.88,2315.57,2315.57,21.56597297,62.633910144373466,2313.1881757010906,2313.572,3.768869383496167,2.937033216484628,2320.7932297213247,2295.2707702786756,-18.057828696126343,81.94217130387366,88.03212881867978,3.0692174448744356,21.537952117641435,2.2427286199999905,98.23668844308358,0.6454501199624624
2024-01-01 13:20:00,2312.16,2312.16,2307.77,2307.77,6.76277094,49.05578640757087,2312.2030528463465,2313.773,3.1196533916299813,2.9735572515136988,2320.7961091437583,2295.812890856242,-60.6110201854892,39.3889798145108,71.47486426329577,3.4071304845262746,20.204944002262664,-4.52004232000001,8.926119612418558,-0.004332999692353082
2024-01-01 13:25:00,2308.28,2311.26,2306.42,2310.27,11.12702898,52.602421303238216,2311.851588692465,2313.8340000000003,2.7748869775855383,2.9338231967280666,2320.884777995031,2296.561222004969,-54.39039797852285,45.60960202147715,55.646917713287195,3.5094783070601223,19.316560737730015,6.606986659999991,5.5803475464575945,0.06670333906519876
2024-01-01 13:30:00,2310.57,2310.57,2310.08,2310.08,5.12049072,52.304392623302164,2311.5294816574715,2313.1639999999998,2.4579915024501133,2.838656857872476,2320.6977527455633,2297.7742472544364,-67.07317073170927,32.92682926829074,39.308470368092884,3.293801285127273,18.491633420663984,1.4864959399999904,12.33492554087801,0.1873568801609755
