timestamp,open,high,low,close,volume
2024-01-01 00:00:00,2293.17,2293.23,2292.08,2293.02,6.54754231
2024-01-01 00:05:00,2292.42,2293.59,2290.38,2290.38,3.11034561
2024-01-01 00:10:00,2289.77,2289.77,2288.61,2288.61,7.15090229
2024-01-01 00:15:00,2288.41,2288.41,2285.25,2285.25,4.14128025
2024-01-01 00:20:00,2283.48,2283.48,2283.48,2283.48,0.08295182
2024-01-01 00:25:00,2281.56,2281.59,2281.56,2281.59,0.02415988
2024-01-01 00:30:00,2283.89,2284.2,2280.1,2280.1,3.473233
2024-01-01 00:35:00,2280.78,2281.95,2280.54,2281.94,1.78727697
2024-01-01 00:40:00,2279.42,2279.42,2273.22,2275.08,8.30817088
2024-01-01 00:45:00,2273.88,2273.88,2271.01,2271.01,6.6334188
2024-01-01 00:50:00,2276.55,2276.55,2274.36,2275.73,2.95153012
2024-01-01 00:55:00,2272.69,2275.56,2272.3,2273.75,9.17255855
2024-01-01 01:00:00,2273.44,2277.84,2273.44,2277.84,7.2278561
2024-01-01 01:05:00,2277.99,2277.99,2277.99,2277.99,0.24
2024-01-01 01:10:00,2276.61,2276.61,2271.56,2272.39,13.33139421
2024-01-01 01:15:00,2271.36,2272.22,2271.35,2272.22,0.53121021
2024-01-01 01:20:00,2269.5,2273.56,2266.12,2273.56,12.10726845
2024-01-01 01:25:00,2271.28,2271.28,2271.28,2271.28,0.35
2024-01-01 01:30:00,2273.45,2275.14,2273.45,2275.14,0.858752
2024-01-01 01:35:00,2274.98,2274.98,2274.92,2274.92,0.68321616
2024-01-01 01:40:00,2273.71,2273.71,2273.71,2273.71,0.32988163
2024-01-01 01:45:00,2272.51,2275.21,2272.51,2275.21,14.76034643
2024-01-01 01:50:00,2276.19,2278.26,2275.67,2278.26,6.74816173
2024-01-01 01:55:00,2278.45,2278.45,2278.45,2278.45,0.3292058
2024-01-01 02:00:00,2279.66,2281.69,2276.34,2276.34,6.20065446
2024-01-01 02:05:00,2279.07,2279.07,2279.07,2279.07,0.24
2024-01-01 02:10:00,2280.94,2282.89,2280.94,2282.89,7.30425342
2024-01-01 02:15:00,2282.31,2282.31,2280.84,2281.04,2.65359588
2024-01-01 02:20:00,2280.94,2281.45,2280.67,2280.67,0.89960513
2024-01-01 02:30:00,2280.09,2280.09,2280.09,2280.09,0.24
2024-01-01 02:35:00,2278.41,2278.41,2278.41,2278.41,0.09466631
2024-01-01 02:40:00,2278.25,2278.49,2278.25,2278.49,0.55124
2024-01-01 02:45:00,2278.79,2278.79,2275.88,2275.88,0.53580007
2024-01-01 02:50:00,2276.04,2276.04,2275.57,2275.57,0.53910703
2024-01-01 02:55:00,2272.35,2275.48,2272.35,2274.89,0.98783079
2024-01-01 03:00:00,2276.36,2276.37,2276.36,2276.37,0.32947481
2024-01-01 03:05:00,2278.0,2278.12,2277.01,2277.32,21.82386877
2024-01-01 03:10:00,2277.21,2277.55,2274.58,2274.58,29.15073385
2024-01-01 03:15:00,2276.87,2280.22,2276.87,2280.22,20.66592148
2024-01-01 03:20:00,2277.94,2277.94,2274.65,2274.65,24.94172116
2024-01-01 03:25:00,2275.94,2275.94,2275.62,2275.62,1.27712261
2024-01-01 03:35:00,2278.17,2279.16,2278.17,2279.15,0.67638653
2024-01-01 03:40:00,2281.73,2281.73,2281.22,2281.22,0.61244287
2024-01-01 03:45:00,2281.29,2281.29,2281.08,2281.08,0.56675801
2024-01-01 03:50:00,2282.84,2282.84,2282.84,2282.84,0.07006082
2024-01-01 04:00:00,2283.23,2285.49,2283.23,2285.02,9.8200774
2024-01-01 04:05:00,2284.86,2285.38,2284.38,2284.38,11.23393557
2024-01-01 04:10:00,2284.69,2284.69,2284.69,2284.69,0.24
2024-01-01 04:15:00,2283.47,2284.02,2282.91,2284.02,2.73138719
2024-01-01 04:20:00,2285.11,2285.11,2284.71,2284.71,0.05179295
2024-01-01 04:25:00,2283.47,2285.53,2282.9,2285.53,1.99207623
2024-01-01 04:30:00,2286.9,2286.9,2286.9,2286.9,0.00128944
2024-01-01 04:35:00,2287.43,2287.43,2287.43,2287.43,0.53
2024-01-01 04:40:00,2284.36,2284.36,2284.36,2284.36,0.3428
2024-01-01 04:45:00,2282.44,2284.52,2282.38,2284.52,1.54407312
2024-01-01 04:55:00,2284.48,2284.48,2284.41,2284.41,0.67917651
2024-01-01 05:00:00,2285.74,2286.43,2285.73,2285.73,5.65387712
2024-01-01 05:05:00,2284.71,2284.71,2284.13,2284.13,1.07470412
2024-01-01 05:10:00,2286.45,2286.45,2284.61,2284.61,4.03931571
2024-01-01 05:15:00,2284.34,2284.34,2284.34,2284.34,4.42702353
2024-01-01 05:20:00,2286.51,2287.06,2286.51,2286.99,2.80256866
2024-01-01 05:25:00,2283.14,2283.55,2282.36,2282.36,3.63018021
2024-01-01 05:30:00,2281.76,2281.76,2280.5,2280.5,4.01861083
2024-01-01 05:35:00,2281.44,2281.44,2281.01,2281.01,0.1955116
2024-01-01 05:40:00,2281.37,2281.37,2281.37,2281.37,0.35639
2024-01-01 05:45:00,2281.74,2283.88,2281.74,2283.13,3.54387163
2024-01-01 05:55:00,2285.65,2285.94,2285.65,2285.94,0.25347854
2024-01-01 06:00:00,2287.48,2289.96,2287.39,2289.89,14.39702639
2024-01-01 06:05:00,2290.08,2290.3,2288.84,2289.57,6.4014541
2024-01-01 06:10:00,2290.39,2291.25,2289.08,2289.45,9.18623868
2024-01-01 06:15:00,2290.41,2290.41,2288.78,2288.78,1.6652056
2024-01-01 06:20:00,2289.47,2289.47,2287.94,2287.94,4.44043735
2024-01-01 06:25:00,2291.99,2292.06,2289.98,2289.98,0.29467721
2024-01-01 06:30:00,2291.87,2292.6,2291.36,2292.6,10.49448845
2024-01-01 06:35:00,2293.71,2297.6,2293.71,2297.6,1.86068049
2024-01-01 06:40:00,2295.81,2295.81,2295.81,2295.81,0.20106
2024-01-01 06:45:00,2297.25,2297.25,2297.25,2297.25,0.13963035
2024-01-01 07:00:00,2299.97,2299.97,2299.91,2299.91,0.5168128
2024-01-01 07:05:00,2302.26,2302.32,2301.87,2302.0,1.3078008
2024-01-01 07:10:00,2299.91,2300.2,2299.91,2300.2,8.40230975
2024-01-01 07:15:00,2301.52,2301.52,2297.56,2297.56,1.47502973
2024-01-01 07:20:00,2298.78,2300.14,2298.72,2298.72,1.66640564
2024-01-01 07:25:00,2300.19,2301.99,2300.19,2301.72,0.61961762
2024-01-01 07:30:00,2300.03,2300.89,2299.53,2300.89,3.0037763
2024-01-01 07:40:00,2300.29,2300.29,2300.29,2300.29,0.43859
2024-01-01 07:45:00,2301.98,2302.62,2301.98,2302.62,0.35630974
2024-01-01 07:50:00,2301.69,2301.69,2301.69,2301.69,0.24
2024-01-01 07:55:00,2301.64,2301.64,2301.64,2301.64,0.34098474
2024-01-01 08:00:00,2302.11,2303.19,2302.11,2302.37,1.21594463
2024-01-01 08:05:00,2301.71,2304.4,2301.71,2304.4,6.50632633
2024-01-01 08:15:00,2304.62,2304.79,2304.06,2304.06,0.66052185
2024-01-01 08:20:00,2302.76,2302.76,2300.44,2301.66,13.86095453
2024-01-01 08:25:00,2300.96,2302.53,2300.96,2301.2,0.5101072
2024-01-01 08:30:00,2302.32,2302.32,2300.92,2300.92,1.49797175
2024-01-01 08:35:00,2301.23,2301.23,2301.23,2301.23,0.24
2024-01-01 08:45:00,2299.61,2299.61,2299.61,2299.61,0.3261957
2024-01-01 08:55:00,2303.82,2303.82,2303.82,2303.82,0.00514156
2024-01-01 09:00:00,2305.21,2305.21,2304.46,2304.46,0.56537396
2024-01-01 09:05:00,2301.62,2301.62,2301.61,2301.61,0.50977518
2024-01-01 09:10:00,2301.47,2301.47,2300.72,2300.72,0.86617405
2024-01-01 09:15:00,2300.06,2301.73,2300.06,2301.73,2.06723249
2024-01-01 09:20:00,2302.41,2302.41,2302.41,2302.41,0.42884428
2024-01-01 09:25:00,2302.34,2302.49,2302.34,2302.49,2.30045645
2024-01-01 09:30:00,2303.49,2303.49,2302.21,2302.53,27.74585709
2024-01-01 09:35:00,2302.76,2305.09,2302.21,2305.09,2.81368698
2024-01-01 09:40:00,2306.71,2307.04,2305.25,2307.04,0.09890248
2024-01-01 09:50:00,2305.04,2305.08,2302.41,2302.41,1.74478201
2024-01-01 09:55:00,2300.82,2300.82,2299.33,2299.5,10.45252269
2024-01-01 10:00:00,2301.4,2301.4,2301.4,2301.4,0.7
2024-01-01 10:05:00,2301.33,2301.33,2301.33,2301.33,0.05370396
2024-01-01 10:15:00,2303.94,2304.05,2303.94,2304.05,0.5825
2024-01-01 10:20:00,2306.15,2306.22,2306.15,2306.22,0.6699963
2024-01-01 10:30:00,2306.25,2306.95,2304.95,2306.95,10.93294271
2024-01-01 10:35:00,2306.74,2306.74,2306.08,2306.08,0.71
2024-01-01 10:40:00,2305.59,2305.72,2305.59,2305.72,0.79
2024-01-01 10:45:00,2307.64,2307.64,2305.24,2305.38,0.5817647
2024-01-01 11:00:00,2303.23,2303.23,2296.12,2296.12,4.32384538
2024-01-01 11:05:00,2295.27,2300.4,2295.27,2300.4,11.68461547
2024-01-01 11:10:00,2300.38,2300.38,2300.38,2300.38,0.1838793
2024-01-01 11:15:00,2299.69,2299.85,2299.69,2299.85,0.96267928
2024-01-01 11:20:00,2301.65,2301.65,2299.35,2299.35,3.07308514
2024-01-01 11:25:00,2298.98,2298.98,2298.21,2298.21,0.95281429
2024-01-01 11:30:00,2302.16,2304.62,2302.16,2304.62,2.42672997
2024-01-01 11:35:00,2303.92,2304.07,2302.32,2302.32,0.44
2024-01-01 11:40:00,2300.74,2301.9,2300.74,2301.9,5.3029326
2024-01-01 11:45:00,2302.44,2302.44,2299.59,2299.82,1.0538793
2024-01-01 11:55:00,2300.68,2300.68,2300.41,2300.46,0.33390201
2024-01-01 12:00:00,2301.39,2301.43,2299.63,2299.63,10.90052348
2024-01-01 12:05:00,2301.79,2301.79,2301.79,2301.79,0.00402138
2024-01-01 12:10:00,2301.68,2301.68,2301.68,2301.68,0.07468733
2024-01-01 12:15:00,2301.79,2302.09,2300.55,2300.72,2.49139759
2024-01-01 12:20:00,2303.05,2307.87,2303.05,2307.87,2.02732255
2024-01-01 12:25:00,2308.24,2308.73,2308.24,2308.73,0.6175509
2024-01-01 12:30:00,2307.3,2310.93,2305.76,2305.76,23.62834708
2024-01-01 12:35:00,2308.52,2311.75,2308.52,2309.66,9.43714933
2024-01-01 12:40:00,2310.76,2316.79,2310.76,2316.78,30.73451202
2024-01-01 12:45:00,2316.54,2317.73,2312.55,2312.55,16.22406177
2024-01-01 12:50:00,2314.22,2314.23,2314.22,2314.23,1.0
2024-01-01 12:55:00,2313.38,2316.6,2313.3,2315.15,13.8029551
2024-01-01 13:00:00,2314.79,2315.42,2313.68,2313.68,7.2378749
2024-01-01 13:05:00,2312.61,2316.57,2312.35,2315.75,11.91569511
2024-01-01 13:10:00,2316.77,2317.78,2315.93,2316.59,10.64514063
2024-01-01 13:15:00,2317.37,2318.88,2315.57,2315.57,21.56597297
2024-01-01 13:20:00,2312.16,2312.16,2307.77,2307.77,6.76277094
2024-01-01 13:25:00,2308.28,2311.26,2306.42,2310.27,11.12702898
2024-01-01 13:30:00,2310.57,2310.57,2310.08,2310.08,5.12049072
2024-01-01 13:35:00,2310.4,2314.06,2308.04,2313.72,3.9801629
2024-01-01 13:40:00,2313.18,2313.18,2311.81,2311.81,2.64228622
2024-01-01 13:45:00,2311.71,2313.19,2309.85,2313.18,3.59946755
2024-01-01 13:50:00,2313.08,2313.08,2311.16,2311.16,0.33070602
2024-01-01 14:00:00,2308.88,2311.13,2306.47,2311.0,8.4151916
2024-01-01 14:05:00,2311.26,2312.17,2311.26,2312.17,2.94363789
2024-01-01 14:10:00,2314.58,2315.45,2314.3,2315.45,9.03943711
2024-01-01 14:15:00,2314.9,2314.9,2313.04,2314.48,3.09046
2024-01-01 14:20:00,2312.3,2312.72,2312.3,2312.72,1.02160633
2024-01-01 14:25:00,2315.99,2316.71,2312.23,2313.73,29.81545814
2024-01-01 14:30:00,2314.1,2314.1,2312.82,2313.34,5.39820979
2024-01-01 14:35:00,2312.95,2312.95,2312.92,2312.92,0.67702229
2024-01-01 14:40:00,2312.23,2312.23,2310.73,2310.73,2.91321667
2024-01-01 14:45:00,2312.4,2313.22,2312.4,2313.22,2.60255132
2024-01-01 14:50:00,2313.67,2313.67,2312.73,2312.73,14.18825492
2024-01-01 14:55:00,2313.94,2313.94,2312.87,2312.87,1.32473191
2024-01-01 15:00:00,2313.97,2315.15,2313.97,2315.15,0.41045362
2024-01-01 15:05:00,2317.31,2325.7,2317.09,2324.69,42.52438904
2024-01-01 15:10:00,2323.04,2328.52,2322.4,2327.96,5.37135579
2024-01-01 15:15:00,2329.91,2331.62,2325.7,2326.93,12.32912639
2024-01-01 15:20:00,2326.34,2330.45,2326.34,2330.45,3.76372
2024-01-01 15:25:00,2329.88,2330.67,2327.64,2328.97,11.10082489
2024-01-01 15:30:00,2327.89,2327.9,2323.73,2325.37,9.14225689
2024-01-01 15:35:00,2324.73,2326.1,2324.73,2325.44,0.68927562
2024-01-01 15:40:00,2327.37,2327.37,2327.37,2327.37,0.010755
2024-01-01 15:45:00,2326.89,2327.46,2326.74,2326.83,6.28461304
2024-01-01 15:50:00,2329.0,2329.0,2326.62,2326.62,0.67572082
2024-01-01 15:55:00,2327.62,2327.91,2326.42,2326.42,3.70728794
2024-01-01 16:00:00,2328.32,2328.32,2326.68,2326.68,27.38857273
2024-01-01 16:05:00,2326.61,2326.61,2326.61,2326.61,0.02087034
2024-01-01 16:10:00,2324.84,2325.08,2324.84,2325.08,0.64509211
2024-01-01 16:15:00,2323.36,2323.58,2321.7,2321.7,0.89781405
2024-01-01 16:20:00,2323.95,2324.9,2323.95,2324.75,0.8926951
2024-01-01 16:25:00,2326.8,2329.8,2326.79,2329.8,2.75744975
2024-01-01 16:30:00,2329.91,2332.32,2328.86,2331.08,6.16721954
2024-01-01 16:35:00,2330.23,2332.93,2330.23,2332.93,0.58949575
2024-01-01 16:40:00,2333.56,2333.56,2330.87,2330.87,1.2456828
2024-01-01 16:45:00,2333.5,2339.5,2333.5,2337.91,9.5606421
2024-01-01 16:50:00,2338.73,2340.68,2338.44,2338.97,8.73281804
2024-01-01 16:55:00,2335.93,2335.93,2335.07,2335.86,2.03229361
2024-01-01 17:00:00,2339.19,2343.54,2339.01,2341.07,19.35830332
2024-01-01 17:05:00,2343.29,2347.27,2340.85,2346.2,15.88866405
2024-01-01 17:10:00,2346.36,2348.23,2342.28,2342.28,10.05166343
2024-01-01 17:15:00,2341.93,2342.97,2337.31,2337.31,3.12387243
2024-01-01 17:20:00,2337.77,2339.56,2335.59,2339.56,5.20348248
2024-01-01 17:25:00,2339.59,2342.87,2339.59,2342.87,0.46096207
2024-01-01 17:30:00,2343.88,2343.91,2341.39,2341.39,1.61293528
2024-01-01 17:35:00,2338.66,2338.66,2338.66,2338.66,0.05976021
2024-01-01 17:40:00,2340.84,2342.33,2340.3,2342.33,8.25132381
2024-01-01 17:45:00,2342.69,2343.43,2341.87,2343.43,3.09708119
2024-01-01 17:50:00,2341.94,2341.94,2340.9,2340.9,0.23819915
2024-01-01 17:55:00,2340.98,2340.98,2339.49,2339.49,1.40056796
2024-01-01 18:00:00,2341.59,2342.77,2339.57,2341.98,31.73806818
2024-01-01 18:05:00,2343.97,2346.35,2342.75,2346.03,6.06291288
2024-01-01 18:10:00,2341.43,2341.43,2341.3,2341.3,0.94
2024-01-01 18:15:00,2341.17,2341.17,2341.17,2341.17,1.616
2024-01-01 18:20:00,2340.44,2340.44,2336.9,2336.9,4.07577763
2024-01-01 18:25:00,2337.73,2337.73,2337.05,2337.05,8.18393049
2024-01-01 18:30:00,2337.54,2337.62,2337.47,2337.47,0.62384879
2024-01-01 18:35:00,2335.67,2335.67,2335.5,2335.5,0.77481998
2024-01-01 18:40:00,2334.34,2334.34,2333.8,2333.8,9.37351251
2024-01-01 18:45:00,2334.23,2334.23,2332.93,2333.74,7.87818622
2024-01-01 18:50:00,2334.28,2334.28,2334.28,2334.28,0.01495366
2024-01-01 19:00:00,2338.37,2338.41,2338.37,2338.41,0.59778537
2024-01-01 19:05:00,2334.5,2334.9,2334.5,2334.71,2.55140465
2024-01-01 19:10:00,2334.11,2334.11,2332.48,2332.95,1.02553454
2024-01-01 19:15:00,2331.97,2331.97,2327.0,2327.0,5.08661481
2024-01-01 19:20:00,2325.33,2327.6,2324.14,2327.6,7.47622209
2024-01-01 19:25:00,2329.5,2329.91,2328.39,2329.91,4.38807286
2024-01-01 19:30:00,2331.84,2331.84,2331.65,2331.65,0.60006197
2024-01-01 19:40:00,2333.5,2333.5,2330.37,2330.37,28.44080545
2024-01-01 19:45:00,2331.81,2332.3,2331.81,2332.25,1.80370838
2024-01-01 19:50:00,2331.05,2331.05,2331.05,2331.05,0.10371513
2024-01-01 19:55:00,2332.85,2332.85,2332.85,2332.85,0.54
2024-01-01 20:00:00,2334.55,2339.49,2334.55,2339.49,70.90434733
2024-01-01 20:05:00,2341.29,2341.36,2337.76,2337.77,19.03839882
2024-01-01 20:10:00,2337.69,2337.69,2335.69,2336.07,1.62354345
2024-01-01 20:15:00,2335.0,2341.98,2335.0,2341.98,3.06382476
2024-01-01 20:20:00,2341.38,2341.99,2340.64,2341.37,3.05660918
2024-01-01 20:25:00,2341.0,2349.19,2341.0,2346.84,6.36458799
2024-01-01 20:30:00,2347.92,2349.77,2347.92,2349.29,1.34515307
2024-01-01 20:35:00,2347.87,2350.48,2347.87,2348.74,9.86602872
2024-01-01 20:40:00,2348.88,2348.88,2345.25,2345.25,5.97911171
2024-01-01 20:45:00,2346.19,2347.74,2345.25,2345.25,3.04163222
2024-01-01 20:50:00,2345.93,2349.01,2345.93,2349.01,4.97585513
2024-01-01 20:55:00,2349.3,2352.02,2348.88,2352.02,4.7684349
2024-01-01 21:00:00,2352.01,2353.0,2347.19,2348.12,12.83028885
2024-01-01 21:05:00,2349.68,2354.84,2349.28,2351.5,14.53716296
2024-01-01 21:10:00,2351.4,2356.83,2349.54,2355.79,24.2419561
2024-01-01 21:15:00,2357.85,2371.96,2354.48,2364.63,152.12167966
2024-01-01 21:20:00,2364.66,2381.23,2364.66,2376.54,45.1671951
2024-01-01 21:25:00,2373.75,2377.81,2371.86,2371.89,21.94272955
2024-01-01 21:30:00,2369.02,2382.82,2369.02,2380.68,13.56282343
2024-01-01 21:35:00,2377.7,2380.58,2372.51,2372.55,12.96339235
2024-01-01 21:40:00,2375.73,2382.86,2375.73,2382.86,37.33770407
2024-01-01 21:45:00,2382.44,2384.53,2378.28,2381.33,49.16729173
2024-01-01 21:50:00,2381.18,2381.46,2377.26,2378.77,17.62028747
2024-01-01 21:55:00,2379.01,2391.59,2378.93,2390.82,74.291418
2024-01-01 22:00:00,2388.61,2391.62,2385.82,2390.0,22.86138292
2024-01-01 22:05:00,2391.21,2397.9,2389.43,2391.53,33.54881621
2024-01-01 22:10:00,2388.18,2389.7,2379.03,2380.72,28.28856909
2024-01-01 22:15:00,2380.94,2387.47,2378.78,2387.47,17.77499581
2024-01-01 22:20:00,2385.87,2388.98,2384.05,2388.75,33.6107476
2024-01-01 22:25:00,2388.89,2390.83,2387.45,2388.0,25.17689551
2024-01-01 22:30:00,2388.43,2388.43,2383.65,2383.65,33.7908213
2024-01-01 22:35:00,2382.27,2382.27,2378.79,2378.79,7.63442507
2024-01-01 22:40:00,2379.79,2380.31,2378.05,2380.31,16.1098925
2024-01-01 22:45:00,2376.39,2376.39,2371.18,2371.18,5.03238535
2024-01-01 22:50:00,2372.42,2373.75,2370.62,2372.8,11.43717228
2024-01-01 22:55:00,2375.13,2378.68,2375.12,2377.43,13.23490009
2024-01-01 23:00:00,2379.19,2379.94,2379.01,2379.94,3.42050541
2024-01-01 23:05:00,2379.99,2380.85,2378.82,2379.14,25.18670879
2024-01-01 23:10:00,2378.32,2378.32,2374.13,2375.19,15.66345433
2024-01-01 23:15:00,2374.76,2378.12,2374.76,2375.83,7.49274559
2024-01-01 23:20:00,2377.08,2380.53,2375.24,2377.59,6.30123943
2024-01-01 23:25:00,2378.23,2378.23,2378.23,2378.23,0.12455
2024-01-01 23:30:00,2380.17,2380.69,2378.93,2378.93,7.380545
2024-01-01 23:35:00,2379.92,2380.87,2379.71,2380.03,8.31081351
2024-01-01 23:40:00,2380.15,2382.11,2380.15,2381.77,10.06658558
2024-01-01 23:45:00,2381.73,2381.73,2377.5,2378.15,9.67226595
2024-01-01 23:50:00,2378.54,2378.54,2375.8,2377.03,2.92087599
2024-01-01 23:55:00,2377.93,2381.17,2377.18,2381.17,11.41660299
2024-01-02 00:00:00,2382.72,2384.16,2371.67,2371.67,25.06449195
2024-01-02 00:05:00,2374.4,2374.7,2372.9,2372.9,32.99980282
2024-01-02 00:10:00,2372.44,2376.44,2372.08,2373.34,18.34229854
2024-01-02 00:15:00,2373.69,2375.84,2373.69,2375.08,8.48822342
2024-01-02 00:20:00,2375.42,2377.82,2375.04,2377.29,4.77803021
2024-01-02 00:25:00,2379.28,2379.42,2375.67,2376.26,3.10147221
2024-01-02 00:30:00,2377.6,2378.5,2376.75,2376.89,2.65561081
2024-01-02 00:35:00,2375.5,2375.81,2375.5,2375.54,2.18757233
2024-01-02 00:40:00,2378.08,2382.5,2378.07,2380.25,6.17918422
2024-01-02 00:45:00,2382.53,2384.51,2381.23,2384.0,39.55657892
2024-01-02 00:50:00,2386.42,2388.18,2385.53,2385.89,21.80121253
2024-01-02 00:55:00,2386.73,2386.73,2385.14,2385.17,3.73068749
2024-01-02 01:00:00,2387.33,2387.48,2381.84,2381.84,22.95726911
